"10/17/2010","036014","Malted Belgian Waffles","LUN","ANNENBERG ","23","1","EACH","VGT"
"09/28/2010","036019","Chocolate Chip Pancakes","BRK","ANNENBERG ","02","2","EACH","VGT"
"10/03/2010","042054","Cole Slaw","LUN","ANNENBERG ","09","4","OZ","VGT"
"10/10/2010","042054","Cole Slaw","LUN","ANNENBERG ","09","4","OZ","VGT"
"10/17/2010","042054","Cole Slaw","LUN","ANNENBERG ","09","4","OZ","VGT"
"09/30/2010","042057","Wild Rice Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"09/30/2010","042057","Wild Rice Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"10/07/2010","042057","Wild Rice Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"10/07/2010","042057","Wild Rice Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"10/14/2010","042057","Wild Rice Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"10/14/2010","042057","Wild Rice Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"10/03/2010","042061","Classic Pasta Salad","LUN","ANNENBERG ","09","4","OZ",""
"10/10/2010","042061","Classic Pasta Salad","LUN","ANNENBERG ","09","4","OZ",""
"10/17/2010","042061","Classic Pasta Salad","LUN","ANNENBERG ","09","4","OZ",""
"09/30/2010","042067","Curried Cous Cous Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"09/30/2010","042067","Curried Cous Cous Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"10/07/2010","042067","Curried Cous Cous Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"10/07/2010","042067","Curried Cous Cous Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"10/14/2010","042067","Curried Cous Cous Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"10/14/2010","042067","Curried Cous Cous Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"10/01/2010","042068","Classic Macaroni Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"10/01/2010","042068","Classic Macaroni Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"10/08/2010","042068","Classic Macaroni Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"10/08/2010","042068","Classic Macaroni Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"10/15/2010","042068","Classic Macaroni Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"10/15/2010","042068","Classic Macaroni Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"10/03/2010","042071","Three Bean Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"10/03/2010","042071","Three Bean Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"10/10/2010","042071","Three Bean Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"10/10/2010","042071","Three Bean Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"10/17/2010","042071","Three Bean Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"10/17/2010","042071","Three Bean Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"10/02/2010","042072","Oriental Noodle Salad","DIN","ANNENBERG ","00","4","OZ","VGT"
"10/04/2010","042072","Oriental Noodle Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"10/04/2010","042072","Oriental Noodle Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"10/11/2010","042072","Oriental Noodle Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"10/11/2010","042072","Oriental Noodle Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"10/18/2010","042072","Oriental Noodle Salad","LUN","ANNENBERG ","29","4","OZ","VGT"
"10/18/2010","042072","Oriental Noodle Salad","DIN","ANNENBERG ","29","4","OZ","VGT"
"09/28/2010","042075","Iberian Chick Pea Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"09/28/2010","042075","Iberian Chick Pea Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"10/05/2010","042075","Iberian Chick Pea Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"10/05/2010","042075","Iberian Chick Pea Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"10/12/2010","042075","Iberian Chick Pea Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"10/12/2010","042075","Iberian Chick Pea Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"09/28/2010","042079","Beet and Onion Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"09/28/2010","042079","Beet and Onion Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"10/01/2010","042079","Beet and Onion Salad","DIN","ANNENBERG ","00","4","OZ","VGN"
"10/02/2010","042079","Beet and Onion Salad","LUN","ANNENBERG ","00","4","OZ","VGN"
"10/05/2010","042079","Beet and Onion Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"10/05/2010","042079","Beet and Onion Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"10/12/2010","042079","Beet and Onion Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"10/12/2010","042079","Beet and Onion Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"10/04/2010","042085","Butterbean Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/04/2010","042085","Butterbean Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/11/2010","042085","Butterbean Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/11/2010","042085","Butterbean Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/18/2010","042085","Butterbean Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/18/2010","042085","Butterbean Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/02/2010","042086","Chipotle Ranch Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/02/2010","042086","Chipotle Ranch Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/09/2010","042086","Chipotle Ranch Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/09/2010","042086","Chipotle Ranch Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/16/2010","042086","Chipotle Ranch Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/16/2010","042086","Chipotle Ranch Salad","DIN","ANNENBERG ","29","4","OZ",""
"09/29/2010","042087","Orzo Artichoke Salad","LUN","ANNENBERG ","29","4","OZ",""
"09/29/2010","042087","Orzo Artichoke Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/06/2010","042087","Orzo Artichoke Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/06/2010","042087","Orzo Artichoke Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/13/2010","042087","Orzo Artichoke Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/13/2010","042087","Orzo Artichoke Salad","DIN","ANNENBERG ","29","4","OZ",""
"09/30/2010","042088","Olive Antipasto Salad","LUN","ANNENBERG ","29","4","OZ",""
"09/30/2010","042088","Olive Antipasto Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/07/2010","042088","Olive Antipasto Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/07/2010","042088","Olive Antipasto Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/14/2010","042088","Olive Antipasto Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/14/2010","042088","Olive Antipasto Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/01/2010","042089","Mediterranean Tomato Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/01/2010","042089","Mediterranean Tomato Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/08/2010","042089","Mediterranean Tomato Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/08/2010","042089","Mediterranean Tomato Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/15/2010","042089","Mediterranean Tomato Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/15/2010","042089","Mediterranean Tomato Salad","DIN","ANNENBERG ","29","4","OZ",""
"09/28/2010","042090","Greek Pasta Salad","LUN","ANNENBERG ","29","4","OZ",""
"09/28/2010","042090","Greek Pasta Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/05/2010","042090","Greek Pasta Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/05/2010","042090","Greek Pasta Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/12/2010","042090","Greek Pasta Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/12/2010","042090","Greek Pasta Salad","DIN","ANNENBERG ","29","4","OZ",""
"09/29/2010","042093","Edamame Salad","LUN","ANNENBERG ","29","4","OZ",""
"09/29/2010","042093","Edamame Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/06/2010","042093","Edamame Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/06/2010","042093","Edamame Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/13/2010","042093","Edamame Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/13/2010","042093","Edamame Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/03/2010","042094","Pasta Di Capri Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/03/2010","042094","Pasta Di Capri Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/10/2010","042094","Pasta Di Capri Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/10/2010","042094","Pasta Di Capri Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/17/2010","042094","Pasta Di Capri Salad","LUN","ANNENBERG ","29","4","OZ",""
"10/17/2010","042094","Pasta Di Capri Salad","DIN","ANNENBERG ","29","4","OZ",""
"10/05/2010","046001","Caesar Salad","LUN","ANNENBERG ","10","2","OZ","VGN"
"10/05/2010","046001","Caesar Salad","DIN","ANNENBERG ","10","2","OZ","VGN"
"10/07/2010","046001","Caesar Salad","LUN","ANNENBERG ","10","2","OZ","VGN"
"10/07/2010","046001","Caesar Salad","DIN","ANNENBERG ","10","2","OZ","VGN"
"10/09/2010","046001","Caesar Salad","LUN","ANNENBERG ","10","2","OZ","VGN"
"10/09/2010","046001","Caesar Salad","DIN","ANNENBERG ","10","2","OZ","VGN"
"10/01/2010","047024","Pasta Salad w/Italian Dressing","DIN","ANNENBERG ","00","4","OZ",""
"10/02/2010","047024","Pasta Salad w/Italian Dressing","LUN","ANNENBERG ","00","4","OZ",""
"10/03/2010","047526","Tabbouleh Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"10/03/2010","047526","Tabbouleh Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"10/10/2010","047526","Tabbouleh Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"10/10/2010","047526","Tabbouleh Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"10/17/2010","047526","Tabbouleh Salad","LUN","ANNENBERG ","29","4","OZ","VGN"
"10/17/2010","047526","Tabbouleh Salad","DIN","ANNENBERG ","29","4","OZ","VGN"
"09/28/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"09/28/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"09/29/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"09/29/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"09/30/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"09/30/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/01/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/01/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/02/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/02/2010","048006","Flaked Tuna","DIN","ANNENBERG ","24","1","OZ",""
"10/02/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/03/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/03/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/04/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/04/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/05/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/05/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/06/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/06/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/07/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/07/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/08/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/08/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/09/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/09/2010","048006","Flaked Tuna","DIN","ANNENBERG ","24","1","OZ",""
"10/09/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/10/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/10/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/11/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/11/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/12/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/12/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/13/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/13/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/14/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/14/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/15/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/15/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/16/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/16/2010","048006","Flaked Tuna","DIN","ANNENBERG ","24","1","OZ",""
"10/16/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/17/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/17/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/18/2010","048006","Flaked Tuna","LUN","ANNENBERG ","10","2","OZ",""
"10/18/2010","048006","Flaked Tuna","DIN","ANNENBERG ","10","2","OZ",""
"10/04/2010","048016","Hummus","LUN","ANNENBERG ","10","2","OZ","VGN"
"10/04/2010","048016","Hummus","DIN","ANNENBERG ","10","2","OZ","VGN"
